,title,region,version,crc32,status,Project Lunar Version,notes,EXTRA FILES,,,,,,,,,,,,,,,,,
,Tiny Toon Adventures - ACME All-Stars,"USA, Korea",,2F9FAA1D,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Tiny Toon Adventures - Buster's Hidden Treasure,Europe,Konami,D10FBA51,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tiny Toon Adventures - Buster's Hidden Treasure,USA,Konami,A26D3AE0,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,TNN Bass Tournament of Champions,USA,,C83FFA1B,works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,TNN Outdoors Bass Tournament '96,USA,,5C523C0B,works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Todd's Adventures in Slime World,USA,,652E8B7D,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,ToeJam & Earl,"USA, Europe, Korea",,D1B36786,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,ToeJam & Earl,"Japan, Europe",Rev A,7A588F4B,Works,1.0.7255.29577,Force Japan (NTSC),,,,,,,,,,,,,,,,,,
,ToeJam & Earl in Panic auf Funkotron,Germany,,4081B9F2,Works,1.0.7255.29577,Needs 6 button hack,,,,,,,,,,,,,,,,,,
,ToeJam & Earl in Panic on Funkotron,Europe,,47B0A871,Works,1.0.7255.29577,Needs 6 button hack,,,,,,,,,,,,,,,,,,
,ToeJam & Earl in Panic on Funkotron,Asia,,E1B36850,Works,1.0.7255.29577,Needs 6 button hack,,,,,,,,,,,,,,,,,,
,ToeJam & Earl in Panic on Funkotron,USA,,AA021BDD,Works,1.0.7255.29577,Needs 6 button hack,,,,,,,,,,,,,,,,,,
,ToeJam & Earl in Panic on Funkotron,USA,Sega Channel,D9DFBB5C,Works,1.0.7255.29577,Needs 6 button hack,,,,,,,,,,,,,,,,,,
,Toki - Going Ape Spit,"USA, Europe",,7362C3F4,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Toki no Keishousha - Phantasy Star III,Japan,,6C48C06F,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tom and Jerry - Frantic Antics,Japan,,F800C814,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tom and Jerry - Frantic Antics!,USA,,3044460C,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tom Mason's Dinosaurs for Hire,USA,,39351146,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tommy Lasorda Baseball,USA,,4FB50304,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tony La Russa Baseball,"USA, Australia",,24629C78,Doesn't Work,1.0.7255.29577,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Tony La Russa Baseball,USA,o1,4C535760,Doesn't Work,1.0.25.411117,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Tony La Russa Baseball,USA,o2,8D092205,Doesn't Work,1.0.25.411117,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Top Gear 2,USA,,BD3074D2,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Top Pro Golf,Japan,,62BAD606,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Top Pro Golf 2,Japan,,B8CE98B3,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Total Football,Europe,,8360B66A,Works With Patch,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Toughman Contest,"USA, Europe",,E19FBC93,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Tougiou King Colossus,Japan,,FFE7B3C7,Works,1.0.7251.31882,english translation patched,,,,,,,,,,,,,,,,,,
,Toxic Crusaders,USA,,11FD46CE,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Toy Story,Europe,,8E89A9F3,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Toy Story,USA,,829FE313,Has Problems,1.0.7255.29577,Title screen music doesn't play correctly,,,,,,,,,,,,,,,,,,
,Toys - Let the Toy Wars begin!,USA,,CBC9951B,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Trampoline Terror!,USA,,AABB349F,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Traysia,USA,,96184F4F,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Triple Play - Gold Edition,USA,,A89638A0,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Trouble Shooter,USA,,BECFC39B,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Troy Aikman NFL Football,USA,,015F2713,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,True Lies,World,,18C09468,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Turbo OutRun,"Japan, Europe",,0C661369,Works,1.0.7255.29577,Force Japan (NTSC),,,,,,,,,,,,,,,,,,
,Turma da Monica na Terra dos Monstros,Brazil,,F8288DE1,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Twin Cobra - Desert Attack Helicopter,USA,,2C708248,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Twinkle Tale,Japan,,D757F924,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Two Crude Dudes,Europe,,B6D90A10,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Two Crude Dudes,USA,,721B5744,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Two Tribes - Populous II,Europe,,EE988BD9,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tyrants - Fight through Time,USA,,A744921E,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Uchuu Senkan Gomora,Japan,,C511E8D2,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,Ultimate Mortal Kombat 3,Europe,,ECFB5CB4,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,Ultimate Mortal Kombat 3,USA,,7290770D,Works,1.0.7250.42870,Force USA (NTSC) (Apply 6 button patch),,,,,,,,,,,,,,,,,,
,Ultimate QIX,USA,,D83369D9,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,Ultimate Soccer,Europe,,83DB6E58,Doesn't Work,1.0.7253.41616,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Ultraman,Japan,,83B4D5FB,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,Uncharted Waters,USA,,4EDAEC59,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,Undead Line,Japan,,FB3CA1E6,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,Unnecessary Roughness '95,USA,,9920E7B7,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,Urban Strike,"USA, Europe",,CF690A75,Works,1.0.7251.17961,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Uzu Keobukseon,Korea,,A7255BA8,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,V-V,Japan,,AD9D0EC0,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Valis,USA,,13BC5B72,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Valis III,Japan,,4D49A166,Works,,,,,,,,,,,,,,,,,,,,
,Valis III,USA,,59A2A368,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Vampire Killer,Japan,,91B57D2B,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Vapor Trail,USA,,C49E3A0A,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Vectorman,"USA, Europe",,D38B3354,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Vectorman,"USA, Europe",Sega Smash Pack,5C680397,Works,1.0.7251.40474,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Vectorman 2,USA,,C1A24088,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Venom . Spider-Man - Separation Anxiety,"USA, Europe",,512ADE32,Works,1.0.7251.40474,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Vermilion,Japan,,E400DFC3,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Verytex,Japan,,BAFC375F,Has Problems,1.0.7250.42870,No sound,,,,,,,,,,,,,,,,,,
,Viewpoint,USA,,59C71866,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Virtua Fighter 2,"USA, Europe",,937380F3,Works,1.0.7251.40474,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Virtua Fighter 2,Korea,,A95D0949,Works,,,,,,,,,,,,,,,,,,,,
,Virtua Racing,Europe,,9624D4EF,Doesn't Work,,,Requires the Sega SVP chip,,,,,,,,,,,,,,,,,
,Virtua Racing,Japan,,53A293B5,Doesn't Work,,,Requires the Sega SVP chip,,,,,,,,,,,,,,,,,
,Virtua Racing,USA,,7E1A324A,Doesn't Work,,,Requires the Sega SVP chip,,,,,,,,,,,,,,,,,
,Virtua Racing,Europe,a1,5A943DF9,Doesn't Work,1.0.25.411117,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Virtua Racing,Europe,h1C,79CADF6E,Doesn't Work,1.0.25.411117,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Virtual Bart,World,,8DB9F378,Works,1.0.7251.17961,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Virtual Pinball,"USA, Europe",,D63473AA,Works,1.0.7251.40474,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Vixen 357,Japan,,3AFA2D7B,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Volfied,Japan,,B0C5E3F7,Works,1.0.7251.40474,Image is downscaled,,,,,,,,,,,,,,,,,,
,VR Troopers,"USA, Europe",,2F35516E,Works,1.0.7251.40474,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Wacky Worlds Creativity Studio,USA,,8AF4552D,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wani Wani World,Japan,,56F0DBB2,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wardner,USA,,1E369AE2,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wardner no Mori Special,Japan,,80F1035C,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Warlock,"USA, Europe",,0A46539B,Works,1.0.7251.41832,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Warrior of Rome,USA,,5BE10C6A,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Warrior of Rome II,USA,,CD8C472A,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Warsong,USA,,4B680285,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wayne Gretzky and the NHLPA All-Stars,"USA, Europe",,C2C13B81,Works,1.0.7251.41832,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Wayne's World,USA,,D2CF6EBE,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,WeaponLord,USA,,B9895365,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wheel of Fortune,USA,,C8D8EFC3,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Where in the World Is Carmen Sandiego,Brazil,,7D4450AD,Has Problems,1.0.7251.41832,Won't load past the logo,,,,,,,,,,,,,,,,,,
,Where in the World Is Carmen Sandiego,"USA, Europe",,EEF372E8,Has Problems,1.0.7251.41832,Won't load past the logo,,,,,,,,,,,,,,,,,,
,Where in the World is Carmen Sandiego,Brazil,h1C,A3F2D3DA,Doesn't Work,1.0.25.411117,Won't load past the logo,,,,,,,,,,,,,,,,,,
,Where in the World is Carmen Sandiego,Europe,h1C,0C420ED0,Doesn't Work,1.0.25.411117,Won't load past the logo,,,,,,,,,,,,,,,,,,
,Where in Time Is Carmen Sandiego,Brazil,,D523B552,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Where in Time Is Carmen Sandiego,"USA, Europe",,EA19D4A4,Works,1.0.7251.41832,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Whip Rush,USA,,7EB6B86B,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Whip Rush - Wakusei Voltegas no Nazo,Japan,,8084B4D1,Works,,,,,,,,,,,,,,,,,,,,
,Williams Arcade's Greatest Hits,USA,,D68E9C00,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wimbledon,Europe,,B791A435,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wimbledon Championship Tennis,USA,,F9142AEE,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wimbledon Championship Tennis,Japan,,3E0C9DAF,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wings of Wor,USA,,210A2FCD,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Winter Challenge,"USA, Europe",v1.1,F57C7068,Works With Patch,1.0.7251.17961 & 1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Winter Olympics,Europe,,FA537A45,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Winter Olympics,Japan,,654A4684,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Winter Olympics Games,USA,,C5834437,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wiz 'N' Liz,USA,,DF036B62,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wiz 'n' Liz - The Frantic Wabbit Wescue,Europe,,F09353B4,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wizard of the Immortal,Japan,,C99FAD92,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wolfchild,USA,,EB5B1CBF,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Wolverine - Adamantium Rage,"USA, Europe",,D2437BB7,Works,1.0.7251.41832,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Wonder Boy III - Monster Lair,"Japan, Europe",,C24BC5E4,Works,1.0.7251.41832,Force Japan (NTSC),,,,,,,,,,,,,,,,,,
,Wonder Boy in Monster World,"USA, Europe",,1592F5B0,Works,1.0.7253.41616,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Wonder Boy V - Monster World III,"Japan, Korea",,45A50F96,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Championship Soccer II,USA,,C1DD1C8E,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Championship Soccer II,Europe,,6065774D,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Class Leader Board,Europe,,DACA01C3,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Class Leaderboard Golf,USA,,53434BAB,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Cup Italia '90,Europe,,DD95F829,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Cup Soccer ~ World Championship Soccer,"Japan, USA",,B01C3D70,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Cup Soccer ~ World Championship Soccer,"Japan, USA",Rev C,BF272BCB,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Cup Soccer ~ World Championship Soccer,"Japan, USA",Rev B,BF84EDE6,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Cup USA 94,"USA, Europe, Korea",,0171B47F,Works,1.0.7253.41616,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,World Heroes,Asia,,56E3CEFF,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Heroes,USA,,0F4D22EC,Works,1.0.7253.41616,Force USA Region (NTSC) or it will Region lock,,,,,,,,,,,,,,,,,,
,World of Illusion Starring Mickey Mouse and Donald Duck,Europe,,121C6A49,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World of Illusion Starring Mickey Mouse and Donald Duck,"USA, Korea",,921EBD1C,Works,1.0.7253.41616,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,World Series Baseball,USA,,57C1D5EC,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Series Baseball '95,USA,,25130077,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Series Baseball '96,USA,,04EE8272,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,World Series Baseball 98,USA,,05B1AB53,Has Problems,1.0.7253.41616,Missing graphics,,,,,,,,,,,,,,,,,,
,World Trophy Soccer,USA,,6E3EDC7C,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,Worms,Europe,,B9A8B299,Works,1.0.7253.41616,Force Europe Region (PAL) or it will Region lock,,,,,,,,,,,,,,,,,,
,Wrestle War,"Japan, Europe",,2D162A85,Works,1.0.7253.41616,Force Japan (NTSC),,,,,,,,,,,,,,,,,,
,Wrestleball,Japan,,D563E07F,Works,1.0.7253.41616,,,,,,,,,,,,,,,,,,,
,WWF Raw,World,,4EF5D411,Works,1.0.7253.41616,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,WWF Royal Rumble,World,,B69DC53E,Works,1.0.7253.41616,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,WWF Super WrestleMania,"USA, Europe",,B929D6C5,Works,1.0.7253.41616,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,WWF WrestleMania - The Arcade Game,"USA, Europe",,A5D023F9,Works,1.0.7253.41616,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,X-Men,Europe,,0B78CA97,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,X-Men,USA,,F71B21B4,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,X-Men 2 - Clone Wars,"USA, Europe",,710BC628,Works,1.0.7251.17961,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,X-Perts,USA,,57E8ABFD,Doesn't Work,1.0.7251.17961,Crash after title screen,,,,,,,,,,,,,,,,,,
,X-perts,USA,h1C,6E06A365,Doesn't work,,Game crashes entering level 1,,,,,,,,,,,,,,,,,,
,XDR - X-Dazedly-Ray,Japan,,AB22D002,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Xenon 2 - Megablast,Europe,,59ABE7F9,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,Yogi Bear - Cartoon Capers,Europe,,204F97D8,Has Problems,1.0.7251.17961,No sound,,,,,,,,,,,,,,,,,,
,Ys - Wanderers from Ys,Japan,,52DA4E76,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Ys III,USA,,EA27976E,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,Yu Yu Hakusho - Makyou Toitsusen,Japan,,71CEAC6F,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Yu Yu Hakusho Gaiden,Japan,,7DC98176,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,YuYu Hakusho - Sunset Fighters,Brazil,,FE3FB8EE,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,Zan Yasha Enbukyoku,Japan,,637FE8F3,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Zany Golf,"USA, Europe",,74ED7607,Works,1.0.7251.17961,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Zero the Kamikaze Squirrel,Europe,,45FF0B4B,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Zero the Kamikaze Squirrel,USA,,423968DF,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,Zero Tolerance,"USA, Europe",,23F603F5,Works,1.0.7251.17961,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Zero Wing,Europe,,89B744A3,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Zero Wing,Japan,,7E203D2B,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Zombies,Europe,,179A1AA2,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Zombies Ate My Neighbors,USA,,2BF3626F,Works,1.0.7251.17961,No 6 or 8 Button support,,,,,,,,,,,,,,,,,,
,Zool - Ninja of the 'Nth' Dimension,Europe,,1EE58B03,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
,Zool - Ninja of the 'Nth' Dimension,USA,,CB2939F1,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,Zoom!,World,,724D6965,Works,1.0.7251.17961,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Zoop,Europe,,2FDAC6AB,Works,1.0.7251.40474,Force Europe Region (PAL) or it will Region lock,,,,,,,,,,,,,,,,,,
,Zoop,USA,,A899BEFA,Works,1.0.7251.17961,,,,,,,,,,,,,,,,,,,
,Zou! Zou! Zou! Rescue Daisakusen,Japan,,1A761E67,Works,1.0.7251.40474,,,,,,,,,,,,,,,,,,,
